,x,y,count,mean,std,min,25%,50%,75%,max
RN16O2,-0.61411613,-0.48248792,432.0,2.9844788557013997,0.7073720207613984,1.4819498306626833,2.527589864060137,3.088723425143259,3.525432200439713,4.056105445272094
RN16OOH,0.29519847,-0.6511352,432.0,4.881910294265646,0.06933819570798058,4.6823140879662395,4.854840873788296,4.916876039614827,4.928401102882238,4.9342579298192675
RN17O2,-0.83329713,-0.375195,432.0,2.718345876685336,0.583816507600536,1.458906801695437,2.306161883887438,2.7394617021024685,3.14154932855072,3.6839722328060986
RN17OOH,0.39556608,-0.66865396,432.0,4.890755833419841,0.05908085063095832,4.719925661899,4.869552720744308,4.920657174666925,4.930046601929375,4.9347183483588015
RN18AO2,-1.1568965,-9.4939955e-05,432.0,2.806272890040037,0.6241802048737539,1.4648077766582803,2.3794461592598766,2.85344004563175,3.2675210579830236,3.80894611145338
RN18NO3,0.48308495,-0.66149884,432.0,4.918917326714745,0.023420495899499263,4.845870409069958,4.912106445685124,4.930183328132898,4.933928672403443,4.935796350263407
RN18O2,-0.4518904,-0.5248608,432.0,2.8062728886732025,0.6241802065535637,1.4648077709126046,2.379446158043441,2.8534400456317472,3.2675210579830196,3.8089461114533782
RN18OOH,-0.24764165,-0.45362452,432.0,4.885766595084442,0.06489877649646199,4.698532964961307,4.861388661473093,4.918431499564013,4.929127415175175,4.934461310382479
RN19AO2,-1.0341573,-0.006896008,432.0,2.8062728886732025,0.6241802065535637,1.4648077709126046,2.379446158043441,2.8534400456317472,3.2675210579830196,3.8089461114533782
RN19BO2,-0.6829424,-0.23839387,432.0,2.961729106154845,0.7037664883033131,1.472066135608345,2.4988918642745657,3.0619977189604324,3.5003526127483404,4.033682999137886
RN19NO3,0.27477318,-0.58915854,432.0,4.930883424070822,0.007958116312217491,4.907556067131825,4.928843221053847,4.935033264564461,4.9359276783864,4.936354099239053
RN19O2,-0.78396,-0.3816706,432.0,2.961729106154845,0.7037664883033131,1.472066135608345,2.4988918642745657,3.0619977189604324,3.5003526127483404,4.033682999137886
RN19OOH,-0.44737077,-0.3851287,432.0,4.87695418202971,0.07497139256274735,4.661856517787941,4.847104877616285,4.91465246949147,4.927447275703711,4.933990468840403
RN20O2,-0.9160806,-0.17320877,432.0,2.708723310275078,0.5845329163646101,1.4515626735133518,2.29499344690719,2.729250500627269,3.1334444241307935,3.676407191801864
RN20OOH,0.3456401,-0.6683421,432.0,4.889182030909203,0.06092515849196741,4.713126555665636,4.86701954225269,4.919960425045473,4.929759147027305,4.934638007648075
RN21AO2,-0.47996658,-0.49731654,432.0,2.7946043102786353,0.624128912330872,1.4573640296399488,2.366165814848376,2.8411670626353653,3.256630176365801,3.7988875885755933
RN21NO3,0.19945487,-0.63451475,432.0,4.9202907548311225,0.02164476516653362,4.85263874273179,4.91405936806049,4.930699750561271,4.934140526638496,4.9358554226890385
RN21O2,-0.975942,-0.06543895,432.0,2.7946043102786353,0.624128912330872,1.4573640296399488,2.366165814848376,2.8411670626353653,3.256630176365801,3.7988875885755933
RN21OOH,0.099186294,-0.5796,432.0,4.871742687566677,0.08080878053432075,4.640793760146698,4.838667111541147,4.912214672848021,4.926419489876397,4.933701795872634
RN22AO2,-0.75803554,-0.37806416,432.0,2.7946043102786353,0.624128912330872,1.4573640296399488,2.366165814848376,2.8411670626353653,3.256630176365801,3.7988875885755933
RN22NO3,0.11832834,-0.5944665,432.0,4.92998825914599,0.009140349897749644,4.903056704473375,4.92755790261606,4.934712373561201,4.935797152218553,4.936318076467547
RN22O2,-1.0412955,-0.1693413,432.0,2.9447939623999964,0.7011588570803209,1.4644980238640204,2.4787593630364,3.042205737770152,3.481719679511369,4.0169370342128365
RN22OOH,0.09316209,-0.61178195,432.0,4.87558938432665,0.07650855003734595,4.656296954217867,4.844986284089619,4.914019132985665,4.927180579065727,4.93391560927403
RN23O2,-0.45828646,-0.46452898,432.0,2.701371456933515,0.5850723981385965,1.4459192392879245,2.2851461576338084,2.7221390692373886,3.1272259521376435,3.670596596866064
RN23OOH,0.44385302,-0.67585003,432.0,4.887621680245677,0.06274540691271654,4.70643225431297,4.864515423383945,4.919264791535255,4.929471882263393,4.934557681796933
RN24AO2,-0.6129698,-0.43082508,432.0,2.785722825250139,0.6240887805192908,1.4516452059701317,2.355825036588985,2.8318298114560374,3.248320911552836,3.7912005274416636
RN24NO3,0.44684508,-0.6479504,432.0,4.918420753688219,0.02406046072065699,4.84343511686016,4.911398463790893,4.929995690308041,4.933851660115469,4.935774871373349
RN24O2,-1.0469921,-0.17147757,432.0,2.7857228231562923,0.6240887831026398,1.4516451970514939,2.3558250352302914,2.831829811456034,3.24832091155283,3.791200527441661
RN24OOH,0.25001296,-0.62851495,432.0,4.8703197183138665,0.08238757559495959,4.635119831623885,4.836320945130438,4.911539928564336,4.9261344249476124,4.933621642978047
RN25AO2,-0.780397,-0.33485582,432.0,2.785722824203216,0.6240887818109653,1.4516452015108128,2.355825035909638,2.8318298114560356,3.2483209115528333,3.7912005274416622
RN25NO3,0.0745176,-0.56629366,432.0,4.929735344067559,0.009474682003110678,4.901766916367192,4.9272353039088275,4.9346294536202935,4.935760144473774,4.936307861598513
RN25O2,-1.0054162,-0.07464171,432.0,2.9320521273003584,0.6992393053711878,1.4586851190069432,2.4641344204588522,3.027370799394239,3.4677213889013143,4.004309174411582
RN25OOH,0.1254644,-0.60645974,432.0,4.874234264397819,0.07802885299450708,4.650807662045555,4.842764091526176,4.91338671874634,4.926914046103988,4.933840762609016
RN26O2,-0.93330055,-0.2045334,432.0,2.695620128620087,0.5854896504739604,1.44148517474097,2.277477045968362,2.716568601544431,3.122345816120313,3.6660327533369172
RN26OOH,0.29816914,-0.6389761,432.0,4.886074482009481,0.06454218617389325,4.699839575797154,4.861909834003951,4.918570270565949,4.929184807386271,4.934477370799882
RN27AO2,-0.8247077,-0.31019184,432.0,2.7787947265441453,0.6240568404772826,1.4471525922232658,2.347777633649467,2.824548837066734,3.2418276924214364,3.7851859126389282
RN27NO3,0.40054932,-0.6130586,432.0,4.917185871000547,0.025647217720441023,4.837405968794616,4.9096335420390425,4.929526950121881,4.933659189121313,4.935721178795224
RN27O2,-0.9248005,-0.024698304,432.0,2.7787947255124172,0.6240568417517584,1.447152587809839,2.3477776329830125,2.824548837066732,3.2418276924214338,3.785185912638927
RN27OOH,0.08780109,-0.59252477,432.0,4.868907093154121,0.08394857996846143,4.629519076334201,4.8339873946362,4.910866230985949,4.925849547009433,4.933541504873658
RN28AO2,-0.53731614,-0.45751578,432.0,2.7787947265441453,0.6240568404772826,1.4471525922232658,2.347777633649467,2.824548837066734,3.2418276924214364,3.7851859126389282
RN28NO3,0.1601781,-0.598349,432.0,4.9259509853286625,0.014469709023745668,4.882215161391702,4.92189056005485,4.93326925190275,4.935203153108059,4.936153055103899
RN28O2,-0.922161,-0.20382926,432.0,2.9221977216230006,0.6977794687530415,1.454119466640588,2.4530936690208613,3.0166416308622725,3.4569077283379563,3.994527187661483
RN28OOH,0.2220242,-0.6239207,432.0,4.872888644825358,0.07953266256586544,4.645386886998105,4.840553220289115,4.912755224091359,4.9266476766177165,4.933765928840914
RN29O2,-0.96002233,-0.13538708,432.0,2.6912220533017917,0.5858058830157722,1.4380831718084297,2.2716324326789312,2.7123046850204986,3.118604948864201,3.6625320988318584
RN29OOH,0.45194045,-0.6823477,432.0,4.884540147767001,0.06631606981040633,4.6933454808278405,4.8593102221047415,4.917922989629657,4.928897922145066,4.934397074651427
RN30AO2,-0.788769,-0.06753291,432.0,2.773508346574309,0.6240320992583251,1.443706084424802,2.341648245552731,2.818994793936392,3.2368665182216123,3.780585975317848
RN30NO3,0.33493662,-0.5176588,432.0,4.915960195305955,0.02721554563192469,4.831459376358296,4.907875763711633,4.929058715313852,4.933466803389223,4.935667492854384
RN30O2,-0.5716521,-0.42911088,432.0,2.773508345554012,0.624032100519809,1.4437060800462609,2.341648244895927,2.8189947939363904,3.2368665182216088,3.780585975317847
RN30OOH,-0.18012692,-0.4843075,432.0,4.867504618436879,0.08549218692700304,4.623989630940401,4.831666325009599,4.910193576870427,4.925564855816703,4.933461381554009
RN31AO2,-0.94245553,-0.2185203,432.0,2.773508345554012,0.624032100519809,1.4437060800462609,2.341648244895927,2.8189947939363904,3.2368665182216088,3.780585975317847
RN31NO3,-0.6347564,-0.320928,432.0,4.924156508067659,0.016824813996644806,4.873084639612678,4.919382767787399,4.932616640511368,4.934933591041561,4.936078359208128
RN31O2,-0.80640835,-0.26949784,432.0,2.914726877313839,0.6966869868293579,1.4506174444018594,2.445901605942256,3.007876464136716,3.4487169490121845,3.9871025107395672
RN31OOH,-0.19403143,-0.46562406,432.0,4.871552353553276,0.08102032892163871,4.640032939684753,4.8383535555218025,4.912124646350266,4.926381470406499,4.933691107965281
RN32O2,-0.47554576,-0.4581714,432.0,2.687954039692192,0.5860392624299816,1.4355490427155477,2.2673006330645507,2.7091340862556352,3.1153276247573567,3.659924999848746
RN32OOH,0.33893156,-0.61330265,432.0,4.883018399510752,0.06806761436182747,4.686947064454858,4.856726124931509,4.9173186663841015,4.928611226289404,4.93431679334608
RN33AO2,-0.8139412,-0.045300044,432.0,2.7695866898170483,0.6240135467118322,1.4411390207506147,2.3371073300009026,2.8148754822613236,3.233182476412163,3.7771677133240456
RN33NO3,0.115770265,-0.6054078,432.0,4.914743544422829,0.028765884926912386,4.825593109228567,4.906125071216369,4.928590984795355,4.933274502843693,4.935613813549191
RN33O2,-0.70329446,-0.36070007,432.0,2.7695866888051426,0.6240135479637511,1.4411390163978786,2.337107329351154,2.814875482261322,3.23318247641216,3.777167713324044
RN33OOH,-0.652005,-0.28042084,432.0,4.866112106480388,0.08701877713309543,4.6185297023854375,4.829416292005746,4.909521962990381,4.92528035112475,4.933381273013646
RN34AO2,-0.8139356,-0.06399139,432.0,2.7695866908289526,0.6240135454599133,1.441139025103351,2.337107330650651,2.814875482261325,3.233182476412165,3.777167713324047
RN34NO3,-0.6970689,-0.28851375,432.0,4.922382009748196,0.019142143937529815,4.8641421301757966,4.916633614879622,4.931998211256629,4.934664196186245,4.936003676157369
RN34O2,-0.7978937,-0.27818224,432.0,2.909211074594087,0.695888236550651,1.448009333945925,2.440586595338288,3.001416806503224,3.442673668538778,3.9816161285893297
RN34OOH,0.23610246,-0.64712024,432.0,4.870225223661843,0.08249219162204259,4.634744192436217,4.836164984107869,4.911494982864227,4.926115427270295,4.933616299977675
RN35O2,-0.4569159,-0.407613,432.0,2.685250337592022,0.5862313108104321,1.4334485001032768,2.2637238961512627,2.7065095396806553,3.112538474268851,3.657764303533916
RN35OOH,0.36440787,-0.5403099,432.0,4.881508969135681,0.06979735935268165,4.680641548265712,4.854157357888596,4.916715198251408,4.928324719569406,4.934236526878354
RN36AO2,0.15776946,-0.634524,432.0,2.7663463149545615,0.6239980859251865,1.4390113373443842,2.3333591733641375,2.8114723754868916,3.230136127309826,3.77433956359372
RN36NO3,0.39741892,-0.6407124,432.0,4.913535742138936,0.030298659951115112,4.819805026261096,4.904381407654645,4.928123757481307,4.933082287409316,4.935560140878001
RN36O2,-0.3156953,-0.48179978,432.0,2.766346316964619,0.6239980834370614,1.4390113460073115,2.3333591746521036,2.811472375486895,3.230136127309832,3.7743395635937227
RN36OOH,0.27057958,-0.5883197,432.0,4.864729375315723,0.0885287191125329,4.61313756440192,4.827191156847285,4.908851386133371,4.9249960326893785,4.933301179247117
RN37NO3,0.43093947,-0.63677895,432.0,4.920664579043285,0.02137320961557238,4.855567301256115,4.914107339331553,4.931357904864222,4.934400777245984,4.935930617398926
RN37O2,-0.7559127,-0.27972686,432.0,2.9046701072763543,0.6952356280811094,1.4458478039395355,2.436622948088664,2.9961062120901945,3.4377010421213043,3.9770964882515725
RN37OOH,0.36402455,-0.42810532,432.0,4.868907093154121,0.08394857996846143,4.629519076334201,4.8339873946362,4.910866230985949,4.925849547009433,4.933541504873658
RN8O2,-1.1423811,-0.21843864,432.0,2.770200447959602,0.5797617207647872,1.4976145141696415,2.3701586657705755,2.7911848360405984,3.184510912317302,3.723910123604014
RN8OOH,-0.0801342,-0.5523767,432.0,4.9150062726171875,0.029631633536041087,4.830859332482413,4.906262902219627,4.930565053421716,4.934181490387672,4.935871534745174
RN9NO3,0.5650308,-0.62941504,432.0,4.9347053277952275,0.0024796412383907185,4.92677232319462,4.934068723447436,4.935893279409697,4.936262836622418,4.936446051501189
RN9O2,-0.7044715,-0.40973532,432.0,2.870066378254211,0.6244306468463988,1.5040696909215714,2.4511140024525284,2.920794127326735,3.326492520377914,3.8630613760017742
RN9OOH,0.24600515,-0.63710773,432.0,4.899943868900129,0.0481452677821558,4.760604069181721,4.882788171831246,4.924499014902867,4.931665975760791,4.935173893332921
RTN10O2,0.20969601,-0.5841759,432.0,2.6505939560114933,0.5494479878215491,1.4616329948947733,2.2616374637039733,2.6557899763411585,3.0366688330978335,3.5815249003631426
RTN10OOH,0.37743673,-0.6585311,432.0,4.924705977629333,0.017534708215778384,4.876643444385452,4.920066012137175,4.934369754065049,4.935691980566411,4.936289045363413
RTN14O2,0.030765124,-0.60798115,432.0,2.8062728886732025,0.6241802065535637,1.4648077709126046,2.379446158043441,2.8534400456317472,3.2675210579830196,3.8089461114533782
RTN14OOH,0.17063077,-0.5980981,432.0,4.841415895990975,0.11313555163924693,4.52632190905712,4.788801022093406,4.89699822430389,4.91992860333734,4.931867333040088
RTN23O2,-0.57776827,-0.32192722,432.0,3.002118969656408,0.7425014119233863,1.4568402082352054,2.492376503544617,3.126605652025799,3.5778382315094808,4.113249755264032
RTN23OOH,0.32163778,-0.64710414,432.0,4.905009031309922,0.041995344164103984,4.783788482749946,4.890493487987242,4.926637766797805,4.932535082942396,4.935415257789816
RTN24O2,-0.3417368,-0.41022494,432.0,3.002118969656408,0.7425014119233863,1.4568402082352054,2.492376503544617,3.126605652025799,3.5778382315094808,4.113249755264032
RTN24OOH,0.46274316,-0.5157428,432.0,4.916834275197118,0.02734685229253344,4.839429720644522,4.908883485614784,4.931304540072235,4.934472681896638,4.935952103993283
RTN25NO3,0.20484084,-0.6370112,432.0,4.932562719369362,0.005391700930752948,4.915375080765142,4.931153179629921,4.935147533363576,4.935959013762009,4.936361626762754
RTN25O2,-1.3365452,-0.039119232,432.0,2.7100276464025472,0.5919352135088946,1.442569343030178,2.2890155125319644,2.736500169539638,3.1400333333486277,3.6865493258008497
RTN25OOH,0.5262114,-0.69939584,432.0,4.909522638760081,0.03644666684287504,4.804934176225565,4.897893447588433,4.928425486761737,4.933289718599018,4.935624548879456
RTN26O2,-1.315773,-0.049008295,432.0,1.5616342993487593,0.546143839903976,0.7556768233825902,0.9773144924036394,1.5688332122479083,2.140146790781199,2.455307496354369
RTN26OOH,0.32734543,-0.41404897,432.0,4.9150062726171875,0.029631633536041087,4.830859332482413,4.906262902219627,4.930565053421716,4.934181490387672,4.935871534745174
RTN26PAN,0.24036765,-0.63499314,432.0,3.3543629976031193,0.0001829551528674463,3.353776011254211,3.3543167025173752,3.354450599239888,3.3544776561102343,3.3544910621483033
RTN28NO3,0.28434372,-0.6481633,432.0,4.93058333653277,0.008061712109160426,4.904968273402987,4.928440968566911,4.934450445978455,4.935674735219896,4.936282594270473
RTN28O2,-0.75762665,-0.2526665,432.0,2.904954298649083,0.6913898175055658,1.4502305710351961,2.4442797083232817,2.994522075545145,3.4334572485837147,3.9726553958763624
RTN28OOH,-0.36587453,-0.4904147,432.0,4.901280235931369,0.046530918325884525,4.766666571734882,4.884426427374038,4.925068319671878,4.931897567668547,4.935238244073195
RTX22NO3,0.31829047,-0.5271488,432.0,4.930062419742492,0.00876119849590496,4.902248634495836,4.927724236331445,4.934265692078974,4.935599345605129,4.936261628880189
RTX22O2,-0.95633626,-0.30902794,432.0,2.9221977216230006,0.6977794687530415,1.454119466640588,2.4530936690208613,3.0166416308622725,3.4569077283379563,3.994527187661483
RTX22OOH,-0.011867173,-0.5598801,432.0,4.851403610829281,0.10278576163745094,4.5626066326965855,4.805426523031572,4.902201957600715,4.922163039066181,4.93250105294559
RTX24NO3,0.36659813,-0.68242544,432.0,4.926728456835633,0.013374217917099964,4.885818671988068,4.922915457797737,4.93344236169052,4.935257473632813,4.936168103313907
RTX24O2,-1.213838,-0.13113861,432.0,2.9221977198316496,0.6977794710548124,1.4541194590792201,2.453093665561451,3.016641630862268,3.4569077283379483,3.9945271876614794
RTX24OOH,0.26673675,-0.6582515,432.0,4.84223708297241,0.11229505084223848,4.529257040415852,4.790097992406088,4.897433121098855,4.920115929235299,4.931920551239289
RTX28NO3,0.17273492,-0.62313825,432.0,4.931684347525951,0.006578921149390687,4.91074264872483,4.9299518131901054,4.934839159443279,4.935833289416012,4.936326678648879
RTX28O2,-0.7619098,-0.2656049,432.0,2.6167151670819417,0.5540462491148918,1.4316843828655734,2.2189306948811214,2.622899557125331,3.010727971220552,3.5571468395868435
RTX28OOH,0.30381545,-0.6131405,432.0,4.905581083982257,0.041295553041729466,4.786442622432643,4.891494996987391,4.92687605736746,4.932631757855905,4.935442084345003
RU10AO2,-0.39204872,-0.4779469,432.0,0.24411910954151944,0.004936495512569034,0.22296288685450208,0.24463915301571623,0.24626311899495873,0.24666602646280936,0.24683686005631528
RU10NO3,0.18321095,-0.6127119,432.0,4.920355490245729,0.028998714377844275,4.843873845424501,4.919372885859561,4.936248980605427,4.936413892524923,4.936488216241443
RU10O2,-0.67872906,-0.42109203,432.0,2.686088879079099,0.5559760082920328,1.4758660799458956,2.295827891174986,2.69464040358395,3.0776866369138514,3.621080938427485
RU10OOH,-0.026756782,-0.57630706,432.0,4.8856640800581586,0.06501743721251728,4.698098300124254,4.861215076611181,4.918385252416125,4.92910828612345,4.934455957041991
RU11NO3,0.26593888,-0.63321805,432.0,4.886517977556429,0.06305938351985131,4.698668528593998,4.864029396569651,4.916921955245291,4.928437413714691,4.9342579298192675
RU11O2,-0.45024323,-0.42568478,432.0,2.573499995494567,0.5205215243074106,1.453431094127549,2.2033645475033694,2.563362502057988,2.9336096374704743,3.475238993277892
RU11OOH,0.38815746,-0.64194596,432.0,4.848077212192625,0.10626382811746991,4.550377900875827,4.799734831807059,4.900489654180688,4.921429477819512,4.932293261342825
RU12NO3,0.08288232,-0.6133233,432.0,4.8618208266741325,0.12923648772281368,4.54312625270798,4.840899317915349,4.935246458575486,4.936029009323239,4.936382059270514
RU12O2,-0.60801977,-0.44121405,432.0,2.1550467299536074,0.23084953587301787,1.4242463287173448,2.1067478416942516,2.2602638358649747,2.310608524493788,2.333886691904162
RU12OOH,0.19482006,-0.62127644,432.0,4.889182030909203,0.06092515849196741,4.713126555665636,4.86701954225269,4.919960425045473,4.929759147027305,4.934638007648075
RU14NO3,-0.040101673,-0.5737183,432.0,4.898991479371454,0.04838297849082602,4.752954716747686,4.882210718805018,4.922463693734434,4.9307180708761384,4.934905867835336
RU14O2,-0.79750466,-0.38331363,432.0,2.1101772365167797,0.22720042556150283,1.4003819263362993,2.024440805366585,2.1954317153699794,2.2725066291719327,2.3136843953656094
RU14OOH,0.38548806,-0.65687394,432.0,4.8584582668602305,0.09435251185211165,4.586906031382542,4.819887707756301,4.903788559251183,4.92290207394416,4.932692948761896
RUA20O2,-0.48496965,-0.35920945,432.0,2.785722824203216,0.6240887818109653,1.4516452015108128,2.355825035909638,2.8318298114560356,3.2483209115528333,3.7912005274416622
RUA20OOH,0.18318357,-0.62400573,432.0,4.863265043915514,0.09012137570063976,4.607458798520495,4.824830188046357,4.90813724357991,4.924692964713206,4.933215762174062
SBUTACET,0.5444229,-0.66548675,432.0,4.928782123830501,0.010474799295707491,4.895597734924293,4.925957495294004,4.933809307488911,4.935413034552997,4.93620980564696
STYRENE,-0.6716295,-0.26068634,432.0,4.830719220547632,0.0844673060338892,4.590591791383555,4.801690667349824,4.860923489293464,4.894877008140309,4.914208846181628
TBUACET,0.22957486,-0.23397227,432.0,4.935823406588143,0.0009508768763879936,4.932775551316522,4.935581623418671,4.93627878657286,4.936419774095817,4.936489643778064
TBUT2ENE,-0.18791607,-0.47070068,432.0,4.577196335133299,0.1407244942187133,4.257292485717139,4.4867748023758915,4.592427208529912,4.690542669291307,4.822532632278405
TBUTOL,0.6540197,-0.53279793,432.0,4.9350409666114405,0.0020213823483379175,4.928570385833853,4.934523502820856,4.936009268491446,4.9363100637148625,4.936459170893613
THEX2ENE,0.059747394,-0.6003722,432.0,4.612805847230276,0.1323502963124955,4.306254054527973,4.53071916333637,4.630786105137949,4.719672510566064,4.837691431878525
TM123B,0.5720238,-0.42847434,432.0,4.8964851824339855,0.05129925897913142,4.741615424716528,4.879197416428026,4.921220963835381,4.930228309257592,4.9347612028156735
TM124B,0.66005254,-0.49156353,432.0,4.8967033547381575,0.05103774665396888,4.742576959486344,4.879525966364316,4.921312896049749,4.93026649377001,4.93477191709066
TM135B,0.5931755,-0.63645905,432.0,4.872026936417274,0.07953787285045684,4.639391719858285,4.84147324294784,4.9103280243716325,4.925670371075259,4.933477405035422
TNCARB10,0.037254,-0.60339946,432.0,4.710804626346836,0.3005265259378581,4.070589251160522,4.506690944900625,4.8883588272692595,4.917396586428018,4.9311583235340875
TNCARB15,0.5980719,-0.46080086,432.0,4.935131975221428,0.0018970271773222176,4.929058529999972,4.934646725223936,4.936040680138435,4.93632285225917,4.936462723294372
TNCARB26,-0.27028367,-0.4943742,432.0,4.878283584799043,0.07457115171393704,4.6691644635462985,4.848260703110189,4.916451689022916,4.928300634794761,4.934231487352804
TOLUENE,0.33175734,-0.65195036,432.0,4.928875558637926,0.010350009318473977,4.8960815183428865,4.926086677988841,4.933842724640702,4.935426680453941,4.936213601858607
TPENT2ENE,-0.13830143,-0.50353944,432.0,4.609232393528634,0.13455684099782964,4.296437469491507,4.52836795986705,4.62795344303596,4.717777133454674,4.83663220376743
TXCARB22,0.40448394,-0.6220211,432.0,4.930315981253587,0.008420881122736546,4.9035714594355735,4.928073265817236,4.934355690570805,4.935636072244191,4.9362718426618475
TXCARB24,0.28546616,-0.6127019,432.0,4.9163269422377995,0.02674695578555281,4.833234820220106,4.908402350590546,4.929199132756397,4.933524510160828,4.9356835979398195
UCARB10,-0.5916995,-0.468676,432.0,4.895770223460538,0.042218502566738196,4.77064973836072,4.880250680824043,4.9142537863548155,4.925430696565467,4.930459299829481
UCARB12,-0.5713594,-0.46818826,432.0,4.812678860804486,0.09351089814575152,4.554101785625039,4.776863351444004,4.845547483744927,4.884500085806679,4.91039327991112
UDCARB11,-0.41510722,-0.45079172,432.0,4.732580971273428,0.29056460151847324,4.112344911344909,4.53240432187714,4.9090168778425,4.925763658414144,4.933525479027124
UDCARB14,-0.387734,-0.4637587,432.0,4.725450698055221,0.29347306005468504,4.098020248950343,4.522033663020053,4.902288130584708,4.923069243583983,4.932767597955221
UDCARB17,-0.13552554,-0.54703975,432.0,4.725450698055221,0.29347306005468504,4.098020248950343,4.522033663020053,4.902288130584708,4.923069243583983,4.932767597955221
UDCARB20,-0.017119238,-0.5781505,432.0,4.725450698055221,0.29347306005468504,4.098020248950343,4.522033663020053,4.902288130584708,4.923069243583983,4.932767597955221
UDCARB8,-0.1853781,-0.52770877,432.0,4.734523306172978,0.28978305083470624,4.116214575908318,4.5362682640395855,4.910835352690359,4.926487543301649,4.933728516791817
